"name","state","year","sbprim","sbsec","bac08","pbt","admin","txt","hha","hhlearn","intlck1","intlck15","intlck2","mlda21","totpop","avgage","pcinc","income","lim70","totfat","occfat","noccfat","milrur","milurb","vmtrur","vmturb","fueltax","laborfrc2","emp2","unemp2","unemprte","vcrimetot","pcrimetot","vcrimerte","pcrimerte","rurdense","urbdense","fatalities_per_100k","occfat_per_100k","noccfat_per_100k","log_totfat","log_pop","total_vmt","first_year_lim70","rel_year","lead_6_plus","lead_5","lead_4","lead_3","lead_2","lag_0","lag_1","lag_2","lag_3","lag_4","lag_5","lag_6_plus"
"Tennessee","TN",1988,0,1,0,0,0,0,0,0,0,0,0,1,4822437,35.5179405212402,14878,71747832,0,1266,1133,133,68546,15092,21446,22747,17,NA,NA,NA,5.78000020980835,26205,193647,532.700012207031,3936.69995117188,0.312870174646378,1.50722241401672,26.2522869661128,23.4943452864185,2.75794167969431,7.14361760270412,15.3887899599131,44193,1997,-9,1,0,0,0,0,0,0,0,0,0,0,0
"Tennessee","TN",1999,0,1,0,0,0,0,0,0,0,0,0,1,5483535,36.3628311157227,26101,147173130,1,1302,1212,90,69536,17723,29436,35319,20,2819000,2705000,114000,4,38111,219302,695,3999.30004882812,0.423320293426514,1.99283421039581,23.7438075985655,22.1025305756232,1.64127702294232,7.17165682276851,15.5172605239467,64755,1997,2,0,0,0,0,0,0,0,1,0,0,0,0
"Tennessee","TN",2000,0,1,0,0,0,0,0,0,0,0,0,1,5703719,36.2991714477539,27483,156755965,1,1307,1198,109,69679,17739,30487,35245,20,2798000,2688000,110000,3.90000009536743,40233,237985,707.200012207031,4183,0.437534987926483,1.98686504364014,22.9148736114104,21.0038397754167,1.91103383599367,7.17548971362422,15.5566289761882,65732,1997,3,0,0,0,0,0,0,0,0,1,0,0,0
"Tennessee","TN",2001,0,1,0,0,0,0,0,0,0,0,0,1,5750789,36.4246063232422,28118,161700734,1,1251,1166,85,69972,17851,31731,35901,20,2818000,2692000,126000,4.5,42776,252992,744,4400.2998046875,0.453481405973434,2.01114773750305,21.7535367755624,20.2754787212676,1.47805805429481,7.13169851046691,15.5648476207514,67632,1997,4,0,0,0,0,0,0,0,0,0,1,0,0
"Tennessee","TN",1998,0,1,0,0,0,0,0,0,0,0,0,1,5432679,36.2338676452637,25288,140856187,1,1216,1127,89,69011,17593,28099,34463,20,2811703,2685157,126546,4.50068855285645,38832,234588,715,4319.39990234375,0.407166987657547,1.95890414714813,22.3830636781595,20.7448295767153,1.63823410144424,7.10332206252611,15.5079429404088,62562,1997,1,0,0,0,0,0,0,1,0,0,0,0,0
"Tennessee","TN",2003,0,1,0,0,0,0,0,0,0,0,0,1,5847812,36.7176170349121,29513,172586637,1,1193,1089,104,68100,20420,29677,39477,20,2909000,2740000,169000,5.80000019073486,40409,256565,691.299987792969,4389.2998046875,0.435785621404648,1.93325173854828,20.4007926383406,18.6223496925004,1.77844294584026,7.08422642209792,15.5815781321522,69154,1997,6,0,0,0,0,0,0,0,0,0,0,0,1
"Tennessee","TN",1992,0,1,0,0,0,0,0,0,0,0,0,1,5012278,36.0331039428711,18652,94187272,0,1153,1045,108,68830,16314,22601,27393,20,NA,NA,NA,6.42999982833862,37487,220534,746.200012207031,4389.60009765625,0.328359723091125,1.67910993099213,23.003512574522,20.8488036776891,2.15470889683294,7.05012252026906,15.4274010603394,49994,1997,-5,0,1,0,0,0,0,0,0,0,0,0,0
"Tennessee","TN",1993,0,1,0,0,0,0,0,0,0,0,0,1,5082456,36.1037292480469,19518,100276464,0,1170,1070,100,68516,16521,23475,28637,20,NA,NA,NA,5.75,39047,228117,765.799987792969,4473.7998046875,0.342620700597763,1.73336970806122,23.0203665314564,21.0528138364602,1.96755269499628,7.0647590277918,15.4413051672903,52112,1997,-4,0,0,1,0,0,0,0,0,0,0,0,0
"Tennessee","TN",2002,0,1,0,0,0,0,0,0,0,0,0,1,5795918,36.5733184814453,28637,165976345,1,1177,1099,78,70203,18084,32068,36161,20,2926000,2776000,150000,5.09999990463257,41562,249399,717.799987792969,4307.60009765625,0.456789582967758,1.99961292743683,20.3073956532856,18.9616209201027,1.34577473318291,7.07072410726028,15.5726644346346,68229,1997,5,0,0,0,0,0,0,0,0,0,0,1,0
"Tennessee","TN",1983,0,0,0,0,0,0,0,0,0,0,0,0,4659755,34.6253890991211,10297,47983679,0,1037,924,113,71851,11938,18859,17402,9,NA,NA,NA,11.460000038147,18836,169110,402,3609.60009765625,0.262473732233047,1.45769810676575,22.254388911005,19.8293687114451,2.42502019955985,6.94408720822953,15.3544734296124,36261,1997,-14,1,0,0,0,0,0,0,0,0,0,0,0
"Tennessee","TN",1995,0,1,0,0,0,0,0,0,0,0,0,1,5235124,36.2995910644531,21487,114458842,0,1259,1142,117,68403,17196,25251,30963,20,NA,NA,NA,5.17000007629395,40549,241315,771.5,4591.2001953125,0.36915048956871,1.80059313774109,24.0490960672565,21.8141919847553,2.2349040825012,7.13807303404435,15.4709010887302,56214,1997,-2,0,0,0,0,1,0,0,0,0,0,0,0
"Tennessee","TN",2009,1,0,1,0,0,1,0,1,0,0,0,1,6306019,37.6193504333496,34412,217000492,1,986,903,83,69594,23657,28115,42111,20,3030000,2704000,326000,10.8000001907349,41933,237157,666,3766.60009765625,0.403985977172852,1.78006505966187,15.635855204369,14.3196523829059,1.31620282146311,6.89365635460264,15.6570151320861,70226,1997,12,0,0,0,0,0,0,0,0,0,0,0,1
"Tennessee","TN",2010,1,0,1,0,0,1,0,1,0,0,0,1,6356897,37.8045845031738,35431,225224651,1,1032,938,94,69971,24236,28412,42027,20,3077000,2788000,289000,9.39999961853027,38909,232855,612,3662.69995117188,0.406053930521011,1.73407328128815,16.2343357144217,14.7556268412088,1.47870887321283,6.93925394604151,15.665050923176,70439,1997,13,0,0,0,0,0,0,0,0,0,0,0,1
"Tennessee","TN",2011,1,0,1,0,0,1,0,1,0,0,0,1,6377819,38.0425491333008,37129,237618453,1,937,849,88,69975,25517,28205,42546,20,3142000,2854000,288000,9.19999980926514,38895,230900,607.799987792969,3607.89990234375,0.403072535991669,1.66735899448395,14.6915426731301,13.3117606504669,1.37978202266323,6.84268328223842,15.6683367473473,70751,1997,14,0,0,0,0,0,0,0,0,0,0,0,1
"Tennessee","TN",2012,1,0,1,0,0,1,0,1,0,0,0,1,6430636,38.2135429382324,38752,250189121,1,1014,937,77,70009,25514,28211,42955,20,3096000,2854000,242000,7.80000019073486,41550,217664,643.599975585938,3371.39990234375,0.402962476015091,1.68358552455902,15.768269266057,14.5708760377667,1.19739322829033,6.92165818415113,15.6765840026754,71166,1997,15,0,0,0,0,0,0,0,0,0,0,0,1
"Tennessee","TN",2004,1,0,1,0,0,0,0,0,0,0,0,1,5910809,36.8427581787109,30918,182749849,1,1339,1246,93,67928,21061,29610,41333,20,2894000,2747000,147000,5.09999990463257,41113,254991,697.599975585938,4326.7998046875,0.435902714729309,1.96253740787506,22.6534134329159,21.0800247478814,1.57338868503448,7.19967834569117,15.592293266647,70943,1997,7,0,0,0,0,0,0,0,0,0,0,0,1
"Tennessee","TN",2005,1,0,1,0,0,0,0,1,0,0,0,1,5991057,36.972599029541,31718,190027141,1,1270,1185,85,69032,21419,29220,41594,20,2878000,2717000,162000,5.59999990463257,45104,256093,757,4300,0.423281967639923,1.9419207572937,21.198262677187,19.7794813169028,1.41878136028417,7.14677217945264,15.6057784152922,70814,1997,8,0,0,0,0,0,0,0,0,0,0,0,1
"Tennessee","TN",2006,1,0,1,0,0,0,0,1,0,0,0,1,6088766,37.1569938659668,33109,201594233,1,1284,1181,103,69777,21640,28903,41693,20,3002000,2847000,155000,5.19999980926514,46043,249860,762.5,4137.60009765625,0.414219588041306,1.92666363716125,21.0880168493912,19.3963768684821,1.6916399809091,7.15773548424991,15.6219559918966,70596,1997,9,0,0,0,0,0,0,0,0,0,0,0,1
"Tennessee","TN",1994,0,1,0,0,0,0,0,0,0,0,0,1,5158055,36.1798553466797,20382,106626936,0,1214,1107,107,68701,16826,24597,29927,20,NA,NA,NA,4.78000020980835,38705,226247,747.900024414062,4371.89990234375,0.358029723167419,1.77861642837524,23.5360033966292,21.4615780560696,2.07442534055957,7.10167597161944,15.4560701284143,54524,1997,-3,0,0,0,1,0,0,0,0,0,0,0,0
"Tennessee","TN",2008,1,0,1,0,0,0,0,1,0,0,0,1,6247411,37.44580078125,35061,219041759,1,1043,972,71,69719,22454,27985,41484,20,3040000,2840000,2e+05,6.59999990463257,44913,251089,722.700012207031,4040.10009765625,0.401397049427032,1.84751045703888,16.6949157018803,15.5584449302279,1.13647077165245,6.94985645500077,15.6476776958915,69469,1997,11,0,0,0,0,0,0,0,0,0,0,0,1
"Tennessee","TN",2007,1,0,1,0,0,0,0,1,0,0,0,1,6175727,37.2808265686035,34164,210986558,1,1211,1130,81,69343,21713,29101,42078,20,3072000,2931000,141000,4.59999990463257,46482,252342,755,4098.60009765625,0.419667452573776,1.93791735172272,19.6090274068138,18.2974409328651,1.31158647394874,7.09920174355309,15.6361371663419,71179,1997,10,0,0,0,0,0,0,0,0,0,0,0,1
"Texas","TX",1999,1,0,0,0,1,0,0,0,0,0,0,1,20044141,33.6837577819824,26418,543111817,1,3522,3035,487,218537,81970,70374,140500,20,10206000,9734000,472000,4.59999990463257,112306,896261,560.299987792969,4471.39990234375,0.322023272514343,1.7140417098999,17.5712194401347,15.1415817719502,2.42963766818443,8.16678428905615,16.8134474495611,210874,1995,4,0,0,0,0,0,0,0,0,0,1,0,0
"Texas","TX",2000,1,0,0,0,1,0,0,0,0,0,0,1,20944499,33.5240936279297,28341,593589129,1,3779,3312,467,218641,82393,74002,146062,20,10325000,9887000,437000,4.19999980926514,113653,919658,545.099975585938,4410.39990234375,0.338463515043259,1.77274763584137,18.0429238245326,15.813221409593,2.2297024149396,8.23721470334949,16.8573865922873,220064,1995,5,0,0,0,0,0,0,0,0,0,0,1,0
"Texas","TX",2001,1,0,1,0,1,0,0,0,0,0,0,1,21319622,33.6141357421875,29681,632788687,1,3736,3224,512,218536,82230,75907,140362,20,10463000,9955000,507000,4.90000009536743,122155,976654,571.599975585938,4570,0.347343236207962,1.70694398880005,17.5237628509549,15.1222193339075,2.40154351704735,8.22577079934873,16.8751384272736,216269,1995,6,0,0,0,0,0,0,0,0,0,0,0,1
"Texas","TX",1994,1,0,0,0,0,0,0,0,0,0,0,1,18347572,33.635929107666,20194,374873677,0,3187,2689,498,213588,80903,56906,121442,20,NA,NA,NA,6.42999982833862,129838,949387,706.5,5165.89990234375,0.266428828239441,1.50108158588409,17.3701457609759,14.6558901635595,2.71425559741638,8.06683531441734,16.725007807634,178348,1995,-1,0,0,0,0,0,0,0,0,0,0,0,0
"Texas","TX",1995,1,0,0,0,1,0,0,0,0,0,0,1,18694224,33.7575454711914,21154,401050151,1,3183,2668,515,213985,82201,56268,124828,20,NA,NA,NA,6.03000020980835,124303,940033,663.900024414062,5020.5,0.262953013181686,1.51857030391693,17.0266495148448,14.2717879062538,2.75486160859097,8.06557942728209,16.7437251571071,181096,1995,0,0,0,0,0,0,1,0,0,0,0,0,0
"Texas","TX",1996,1,0,0,0,1,0,0,0,0,0,0,1,19032988,33.8412666320801,22291,431121080,1,3742,3233,509,214062,82197,57776,127610,20,NA,NA,NA,5.63000011444092,123270,968732,644.400024414062,5064.5,0.269903123378754,1.55248975753784,19.660601898136,16.9862976848407,2.67430421329536,8.22737550683403,16.7616842421858,185386,1995,1,0,0,0,0,0,0,1,0,0,0,0,0
"Texas","TX",1998,1,0,0,0,1,0,0,0,0,0,0,1,19712389,33.543327331543,25463,513264942,1,3586,3056,530,214295,82286,68060,137963,20,10097902,9600999,496903,4.92085409164429,111566,898496,564.599975585938,4547,0.317599564790726,1.67662787437439,18.1916052894451,15.502940815545,2.68866447390014,8.18479265416508,16.7967578792927,206023,1995,3,0,0,0,0,0,0,0,0,1,0,0,0
"Texas","TX",1983,0,0,0,0,0,0,0,0,0,0,0,0,15751678,32.3423271179199,12446,196045772,0,3823,3174,649,212914,62870,50113,81770,5,NA,NA,NA,7.98000001907349,80546,848312,512.200012207031,5395,0.235367327928543,1.30062031745911,24.270430109097,20.1502341528312,4.12019595626574,8.24879073369641,16.5724574572435,131883,1995,-12,1,0,0,0,0,0,0,0,0,0,0,0
"Texas","TX",1984,0,0,0,0,0,0,0,0,0,0,0,0,16007077,32.4172248840332,13428,214938130,0,3912,3225,687,212938,65865,52836,84901,10,NA,NA,NA,5.94000005722046,80737,883391,505,5525,0.248128563165665,1.28901541233063,24.4391902406667,20.1473385803042,4.29185166036248,8.27180403115471,16.5885414949127,137737,1995,-11,1,0,0,0,0,0,0,0,0,0,0,0
"Texas","TX",1985,0,0,0,0,0,0,0,0,0,0,0,1,16272735,32.4880104064941,14210,231235389,0,3678,3035,643,212826,69428,53178,90085,10,NA,NA,NA,7.01000022888184,90030,985265,550,6018.7001953125,0.249866083264351,1.29753124713898,22.6022239039719,18.6508291322878,3.95139477168405,8.21012440516427,16.6050015658669,143263,1995,-10,1,0,0,0,0,0,0,0,0,0,0,0
"Texas","TX",1997,1,0,0,0,1,0,0,0,0,0,0,1,19385700,33.9524803161621,23794,469703559,1,3513,3007,506,214217,82434,64939,133761,20,NA,NA,NA,5.3600001335144,117126,948231,602.5,4878,0.303145885467529,1.62264358997345,18.121605100667,15.5114336856549,2.6101714150121,8.16422565226583,16.7800462388298,198700,1995,2,0,0,0,0,0,0,0,1,0,0,0,0
"Texas","TX",1987,1,0,0,0,0,0,0,0,0,0,0,1,16621799,32.6717147827148,14527,241465103,0,3260,2691,569,215293,78237,52515,98671,15,NA,NA,NA,8.43000030517578,105961,1190558,631.099975585938,7091.2998046875,0.243923395872116,1.26118075847626,19.6127988312216,16.1895833296986,3.42321550152303,8.08948247436075,16.6262255846143,151186,1995,-8,1,0,0,0,0,0,0,0,0,0,0,0
"Texas","TX",2002,1,0,1,0,1,0,0,0,0,0,0,1,21690325,33.7139320373535,29357,636769833,1,3823,3338,485,218572,83205,78235,142791,20,10751000,10070000,681000,6.30000019073486,126018,1004274,579.700012207031,4620.10009765625,0.357936978340149,1.71613490581512,17.6253698365515,15.389349859903,2.23601997664858,8.24879073369641,16.8923768665543,221026,1995,7,0,0,0,0,0,0,0,0,0,0,0,1
"Texas","TX",2003,1,0,1,0,1,0,0,0,0,0,0,1,22030931,33.8443641662598,30032,661637537,1,3821,3356,465,218701,83288,78758,144660,20,10910000,10173000,738000,6.80000019073486,122246,1016735,553.099975585938,4599.89990234375,0.360117226839066,1.73686480522156,17.3437972276342,15.2331283684743,2.11066885915988,8.2482674474469,16.9079579784394,223418,1995,8,0,0,0,0,0,0,0,0,0,0,0,1
"Texas","TX",1986,1,0,0,0,0,0,0,0,0,0,0,1,16561112,32.5401916503906,14293,236703182,0,3567,2953,614,212461,73501,51876,96472,10,NA,NA,NA,8.90999984741211,109925,1125897,658.900024414062,6749.2001953125,0.244167163968086,1.31252634525299,21.5384087735171,17.830928261339,3.70748051217817,8.17948018535889,16.6225678544254,148348,1995,-9,1,0,0,0,0,0,0,0,0,0,0,0
"Texas","TX",1993,1,0,0,0,0,0,0,0,0,0,0,1,18009032,33.5547866821289,19525,354598528,0,3043,2538,505,215010,79132,54555,113056,20,NA,NA,NA,7.15999984741211,137419,1023612,762.099975585938,5677,0.25373238325119,1.42870140075684,16.8970769778187,14.0929284816641,2.8041484961546,8.02059914989697,16.7063839677898,167611,1995,-2,0,0,0,0,1,0,0,0,0,0,0,0
"Texas","TX",1992,1,0,0,0,0,0,0,0,0,0,0,1,17661972,33.4671211242676,18869,335108350,0,3059,2498,561,217174,76143,57168,106161,20,NA,NA,NA,7.67999982833862,142369,1103779,806.299987792969,6251.60009765625,0.263235926628113,1.39423191547394,17.3196968039582,14.1433810448799,3.17631575907832,8.0258433441509,16.6869244116852,163329,1995,-3,0,0,0,1,0,0,0,0,0,0,0,0
"Texas","TX",2006,1,0,1,0,1,0,0,0,0,1,1,1,23359580,34.2358741760254,35474,828658892,1,3531,3071,460,221589,83683,84401,153855,20,11507000,10953000,554000,4.80000019073486,121602,959846,517.299987792969,4083.10009765625,0.38088983297348,1.8385454416275,15.1158539665525,13.1466404789812,1.96921348757127,8.16933639592839,16.9665177363106,238256,1995,11,0,0,0,0,0,0,0,0,0,0,0,1
"Texas","TX",2007,1,0,1,0,1,0,0,0,0,1,1,1,23831983,34.3486442565918,36869,878669348,1,3466,2991,475,221660,84194,85966,157477,20,11485000,10994000,491000,4.30000019073486,122014,985421,510.399993896484,4122.2998046875,0.387828201055527,1.87040638923645,14.5434813376629,12.5503614197778,1.99311991788514,8.15075647027555,16.9865390600484,243443,1995,12,0,0,0,0,0,0,0,0,0,0,0,1
"Texas","TX",2008,1,0,1,0,1,0,0,0,0,1,1,1,24309039,34.4609832763672,39654,963948635,1,3476,2975,501,212999,93405,70546,164836,20,11691000,11126000,565000,4.80000019073486,123585,969865,508,3986.80004882812,0.331203430891037,1.76474487781525,14.2992077967377,12.2382460285658,2.06096176817191,8.15363748638528,17.0063588144538,235382,1995,13,0,0,0,0,0,0,0,0,0,0,0,1
"Texas","TX",2009,1,0,1,0,1,0,0,0,0,1,1,1,24801761,34.5855712890625,36931,915954267,1,3104,2697,407,212999,93405,67512,162472,20,11904000,11007000,897000,7.5,121684,995082,491,4015.30004882812,0.316959232091904,1.7394357919693,12.5152403492639,10.8742278421278,1.64101250713609,8.04044688130311,17.0264252166788,229984,1995,14,0,0,0,0,0,0,0,0,0,0,0,1
"Texas","TX",2010,1,0,1,0,1,0,0,0,0,1,1,1,25257114,34.7226028442383,38103,961828110,1,3023,2618,405,213313,97936,69024,164992,20,12122000,11149000,974000,8,113231,951246,448.399993896484,3766.80004882812,0.323580831289291,1.68469202518463,11.9689050775952,10.3653964582018,1.60350861939333,8.01400499477946,17.0446184165779,234016,1995,15,0,0,0,0,0,0,0,0,0,0,0,1
"Texas","TX",2011,1,0,1,0,1,0,0,1,0,1,1,1,25524937,34.9380340576172,41103,1053551540,1,3054,2570,484,213725,99185,70087,167353,20,12449000,11476000,973000,7.80000019073486,104734,892810,408.600006103516,3483.19995117188,0.327930748462677,1.68728137016296,11.9647699816066,10.0685850860278,1.89618489557878,8.02420748577858,17.0551664538435,237440,1995,16,0,0,0,0,0,0,0,0,0,0,0,1
"Texas","TX",2012,1,0,1,0,1,0,0,1,0,1,1,1,25925105,35.1146697998047,42638,1111110166,1,3398,2839,559,213934,99276,70834,167002,20,12653000,11809000,844000,6.69999980926514,106476,876059,408.600006103516,3361.80004882812,0.331102102994919,1.68219912052155,13.1069864519353,10.9507753199071,2.1562111320282,8.13094230223188,17.0707223622163,237836,1995,17,0,0,0,0,0,0,0,0,0,0,0,1
"Texas","TX",1991,1,0,0,0,0,0,0,0,0,0,0,1,17348540,33.3379936218262,17806,309786546,0,3078,2509,569,217294,76215,55529,103227,20,NA,NA,NA,6.73999977111816,145743,1210784,840.099975585938,6979,0.255547791719437,1.35441839694977,17.7421270031945,14.4623121023441,3.27981490085045,8.03203531439882,16.6690189109604,158756,1995,-4,0,0,1,0,0,0,0,0,0,0,0,0
"Texas","TX",1988,1,0,0,0,0,0,0,0,0,0,0,1,16667025,32.8107833862305,15372,256203004,0,3392,2837,555,216477,83967,53714,102744,15,NA,NA,NA,7.30000019073486,109499,1235870,652.599975585938,7365.10009765625,0.248127982020378,1.22362351417542,20.3515624414075,17.0216340348682,3.32992840653926,8.12917499691179,16.6289427744932,156458,1995,-7,1,0,0,0,0,0,0,0,0,0,0,0
"Texas","TX",1989,1,0,0,0,0,0,0,0,0,0,0,1,16806734,33.0272750854492,16301,273963835,0,3370,2812,558,217044,88648,53693,105819,15,NA,NA,NA,6.73000001907349,111889,1234977,658.5,7268.39990234375,0.247383013367653,1.19369864463806,20.0514865053496,16.7313887397754,3.3200977655742,8.12266802334641,16.6372901973946,159512,1995,-6,1,0,0,0,0,0,0,0,0,0,0,0
"Texas","TX",1990,1,0,0,0,0,0,0,0,0,0,0,1,17044604,33.2351913452148,17358,296074108,0,3250,2712,538,217175,88776,54660,107572,15,NA,NA,NA,6.32999992370605,129343,1200151,761.400024414062,7065.2998046875,0.251686424016953,1.21172392368317,19.0676181153871,15.911193947363,3.15642416802409,8.08641027532378,16.6513442306647,162232,1995,-5,0,1,0,0,0,0,0,0,0,0,0,0
"Texas","TX",2005,1,0,1,0,1,0,0,0,0,0,0,1,22778123,34.1249389648438,33213,756530656,1,3536,3040,496,220722,83449,83608,151562,20,11237000,10629000,608000,5.40000009536743,121091,990293,528,4319,0.378793239593506,1.81622302532196,15.5236671608104,13.346139188027,2.17752797278336,8.17075142375753,16.9413111157492,235170,1995,10,0,0,0,0,0,0,0,0,0,0,0,1
"Texas","TX",2004,1,0,1,0,1,0,0,0,0,0,0,1,22394023,33.9814605712891,31087,696160835,1,3699,3181,518,219728,83448,82087,148921,20,10989000,10332000,657000,6,121554,1010702,540.900024414062,4497.7001953125,0.373584628105164,1.78459644317627,16.5178003076982,14.2046830978069,2.31311720989123,8.21581779183245,16.9243046508626,231008,1995,9,0,0,0,0,0,0,0,0,0,0,0,1
"Utah","UT",2011,0,1,1,0,1,1,0,0,1,0,1,1,2808960,32.1063804626465,34173,96175091,1,243,206,37,34463,11172,7767,18455,24.5,1337000,1244000,93000,7,5547,84084,197.100006103516,2987.69995117188,0.225372135639191,1.65189754962921,8.65088858509911,7.33367509683299,1.31721348826612,5.49306144334055,14.848324866042,26222,1995,16,0,0,0,0,0,0,0,0,0,0,0,1
"Utah","UT",2004,0,1,1,0,1,0,0,0,0,0,0,1,2401580,31.2453079223633,27546,66154060,1,296,265,31,32295,10417,7320,17376,24.5,1206000,1142000,64000,5.30000019073486,5647,97762,233.300003051758,4038.60009765625,0.22666047513485,1.66804265975952,12.3252192306731,11.0344023517851,1.29081687888807,5.69035945432406,14.6916374120452,24696,1995,9,0,0,0,0,0,0,0,0,0,0,0,1
"Utah","UT",2005,0,1,1,0,1,0,0,0,0,0,0,1,2457719,31.4024410247803,29436,72344208,1,282,259,23,32996,10579,7491,17667,24.5,1268000,1216000,52000,4.09999990463257,5612,95546,225,3837,0.227027520537376,1.67000663280487,11.4740537872719,10.5382267053312,0.935827081940612,5.64190707093811,14.7147442419872,25158,1995,10,0,0,0,0,0,0,0,0,0,0,0,1
"Utah","UT",2006,0,1,1,0,1,0,0,0,0,0,0,1,2525507,31.5352725982666,31786,80276973,1,287,248,39,33159,10610,8036,17928,24.5,1313000,1275000,38000,2.90000009536743,5771,89572,226.300003051758,3512.5,0.242347478866577,1.68972671031952,11.3640548214675,9.81981043806254,1.544244383405,5.65948221575962,14.7419523926148,25964,1995,11,0,0,0,0,0,0,0,0,0,0,0,1
"Utah","UT",2008,0,1,1,0,1,0,0,0,0,0,0,1,2663029,31.6423034667969,34265,91248703,1,276,238,38,33632,11073,7842,18132,24.5,1383000,1333000,49000,3.5,6165,92373,225.300003051758,3375.69995117188,0.233170792460442,1.63749659061432,10.3641379797216,8.93719144628166,1.42694653343993,5.62040086571715,14.7949747547105,25974,1995,13,0,0,0,0,0,0,0,0,0,0,0,1
"Utah","UT",2009,0,1,1,0,1,1,0,0,1,0,1,1,2723421,31.7295455932617,32412,88270188,1,244,219,25,33732,11146,7945,18319,24.5,1382000,1280000,101000,7.30000019073486,5998,91751,215.399993896484,3295,0.235533028841019,1.64354920387268,8.95931991418147,8.04135680822025,0.917963105961216,5.4971682252932,14.8173993685924,26264,1995,14,0,0,0,0,0,0,0,0,0,0,0,1
"Utah","UT",2010,0,1,1,0,1,1,0,0,1,0,1,1,2776469,31.8645935058594,32472,90112698,1,253,218,35,33885,11239,8002,18583,24.5,1385000,1271000,114000,8.19999980926514,5925,88316,213.5,3182,0.236151695251465,1.6534389257431,9.11229334813391,7.85169940669246,1.26059394144145,5.53338948872752,14.8366905344655,26585,1995,15,0,0,0,0,0,0,0,0,0,0,0,1
"Utah","UT",2007,0,1,1,0,1,0,0,0,0,0,0,1,2597746,31.5660991668701,33640,87387489,1,299,261,38,32673,11550,8084,18748,24.5,1361000,1326000,36000,2.59999990463257,6347,93082,239.899993896484,3518.69995117188,0.247421413660049,1.62320351600647,11.5099782657735,10.0471716634344,1.4628066023391,5.70044357339069,14.7701547039197,26832,1995,12,0,0,0,0,0,0,0,0,0,0,0,1
"Utah","UT",1984,0,0,1,0,1,0,0,0,0,0,0,1,1622341,28.7357196807861,10846,17595301,0,315,263,52,43290,5074,4643,7018,14,NA,NA,NA,6.51999998092651,4035,74703,244.199996948242,4522,0.107253409922123,1.38312971591949,19.4163865673123,16.2111418006449,3.20524476666743,5.75257263882563,14.29938072584,11661,1995,-11,1,0,0,0,0,0,0,0,0,0,0,0
"Utah","UT",1985,0,0,1,0,1,0,0,0,0,0,0,1,1642907,28.9151096343994,11490,18877051,0,303,240,63,43423,5140,4714,7323,14,NA,NA,NA,5.8899998664856,4398,83072,267.399993896484,5050,0.108559980988503,1.42470812797546,18.4429185583846,14.608252323473,3.83466623491165,5.71373280550937,14.3119777916438,12037,1995,-10,1,0,0,0,0,0,0,0,0,0,0,0
"Utah","UT",2012,0,1,1,0,1,1,0,0,1,0,1,1,2849319,32.322437286377,35430,101162690,1,217,183,34,35123,10767,8005,18523,24.5,1365000,1285000,80000,5.80000019073486,5876,85424,205.800003051758,2991.80004882812,0.227913334965706,1.72034919261932,7.61585487620024,6.4225872919108,1.19326758428944,5.37989735354046,14.8625905763239,26528,1995,17,0,0,0,0,0,0,0,0,0,0,0,1
"Utah","UT",1983,0,0,1,0,1,0,0,0,0,0,0,1,1594939,28.5542774200439,10002,15952388,0,283,223,60,40998,5080,4339,6882,11,NA,NA,NA,9.22000026702881,4144,78715,256,4862,0.105834431946278,1.35472440719604,17.7436253047922,13.9817259468857,3.76189935790648,5.64544689764324,14.2823460489556,11221,1995,-12,1,0,0,0,0,0,0,0,0,0,0,0
"Utah","UT",2003,0,1,1,0,1,0,0,0,0,0,0,1,2360137,31.1112384796143,26305,62084072,1,309,279,30,34527,8191,8728,15301,24.5,1184000,1118000,67000,5.59999990463257,5889,100084,250.399993896484,4255.10009765625,0.252787679433823,1.86802589893341,13.0924603105667,11.8213476590554,1.27111265151133,5.73334127689775,14.6742302261644,24029,1995,8,0,0,0,0,0,0,0,0,0,0,0,1
"Utah","UT",1989,0,1,1,0,1,0,0,0,0,0,0,1,1705867,29.7452621459961,13886,23687332,0,303,257,46,37430,5541,5376,8539,19,NA,NA,NA,4.69000005722046,4417,92577,258.799987792969,5423.39990234375,0.143628105521202,1.54105758666992,17.7622288255767,15.0656528322548,2.69657599332187,5.71373280550937,14.349584043854,13915,1995,-6,1,0,0,0,0,0,0,0,0,0,0,0
"Utah","UT",1990,0,1,1,0,1,0,0,0,0,0,0,1,1729736,30.1241493225098,14858,25722183,0,272,230,42,37669,5575,5691,8955,19,NA,NA,NA,4.32000017166138,4892,92620,283.899993896484,5376,0.151079133152962,1.60627806186676,15.7249429970816,13.2968267990029,2.42811619807878,5.605802066296,14.3634793536732,14646,1995,-5,0,1,0,0,0,0,0,0,0,0,0,0
"Utah","UT",1991,0,1,1,0,1,0,0,0,0,0,0,1,1770581,30.2485408782959,15513,27610497,0,271,237,34,37523,5632,5970,9421,19,NA,NA,NA,4.98000001907349,5077,94178,286.799987792969,5320.7998046875,0.159102410078049,1.67276275157928,15.305710385461,13.3854367577648,1.92027362769622,5.6021188208797,14.3868182992758,15391,1995,-4,0,0,1,0,0,0,0,0,0,0,0,0
