country,year,pol_lib,bigimp,wb_name,iso3,gdp_pc_constant_usd,population,country_id,year_factor,event_year,leadlag,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998
Angola,1985,0,0,Angola,AGO,2896.78303600758,9779120,1,1985,1992,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Angola,1986,0,0,Angola,AGO,2874.86018427609,10139450,1,1986,1992,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Angola,1987,0,0,Angola,AGO,2890.07547573739,10497858,1,1987,1992,-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Angola,1988,0,0,Angola,AGO,2964.572344914,10861291,1,1988,1992,-4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Angola,1989,0,0,Angola,AGO,2866.24611384236,11238562,1,1989,1992,-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Angola,1990,0,0,Angola,AGO,2675.05239370666,11626360,1,1990,1992,-2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Angola,1991,1,0,Angola,AGO,2612.33170523819,12023529,1,1991,1992,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Angola,1992,3,1,Angola,AGO,2380.58274213388,12423712,1,1992,1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Angola,1993,0,0,Angola,AGO,1752.72318662558,12827135,1,1993,1992,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Angola,1994,2,0,Angola,AGO,1719.54294465223,13249764,1,1994,1992,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Angola,1995,0,0,Angola,AGO,1912.51777523397,13699778,1,1995,1992,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Angola,1996,0,0,Angola,AGO,2099.3504538481902,14170973,1,1996,1992,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Angola,1997,0,0,Angola,AGO,2176.87757986492,14660413,1,1997,1992,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Angola,1998,0,0,Angola,AGO,2203.98692701325,15159370,1,1998,1992,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Benin,1985,0,0,Benin,BEN,791.727164830118,4538012,2,1985,1991,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Benin,1986,0,0,Benin,BEN,785.143070110497,4675420,2,1986,1991,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Benin,1987,0,0,Benin,BEN,750.403840602099,4818486,2,1987,1991,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Benin,1988,0,0,Benin,BEN,752.704034985609,4967341,2,1988,1991,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Benin,1989,0,0,Benin,BEN,709.188907710243,5121657,2,1989,1991,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Benin,1990,2,0,Benin,BEN,749.459666582926,5281479,2,1990,1991,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Benin,1991,4,1,Benin,BEN,757.403145107877,5446932,2,1991,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Benin,1992,4,0,Benin,BEN,756.080888165851,5617844,2,1992,1991,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Benin,1993,4,0,Benin,BEN,765.479914438342,5872706,2,1993,1991,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Benin,1994,4,0,Benin,BEN,752.277508740764,6096506,2,1994,1991,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Benin,1995,4,0,Benin,BEN,781.0647884601,6226773,2,1995,1991,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Benin,1996,4,0,Benin,BEN,793.7950526962,6391858,2,1996,1991,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Benin,1997,4,0,Benin,BEN,814.901395438676,6583365,2,1997,1991,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Benin,1998,0,0,Benin,BEN,821.459971433599,6789489,2,1998,1991,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Botswana,1985,4,0,Botswana,BWA,2693.78188151685,1121945,3,1985,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,1986,4,0,Botswana,BWA,2816.7693715823,1160650,3,1986,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,1987,4,0,Botswana,BWA,3050.23176245012,1199167,3,1987,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Botswana,1988,4,0,Botswana,BWA,3536.42325387877,1235476,3,1988,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Botswana,1989,4,0,Botswana,BWA,3888.73045113925,1270274,3,1989,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Botswana,1990,4,0,Botswana,BWA,4039.46544455099,1305696,3,1990,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Botswana,1991,4,0,Botswana,BWA,4224.09857544948,1341756,3,1991,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Botswana,1992,4,0,Botswana,BWA,4226.73999498293,1380033,3,1992,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Botswana,1993,4,0,Botswana,BWA,4186.14547358363,1420115,3,1993,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Botswana,1994,4,0,Botswana,BWA,4219.4408088678,1460023,3,1994,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Botswana,1995,4,0,Botswana,BWA,4399.1388580936,1498836,3,1995,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Botswana,1996,4,0,Botswana,BWA,4543.2105349273,1535914,3,1996,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Botswana,1997,4,0,Botswana,BWA,4809.4439184672,1571691,3,1997,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Botswana,1998,4,0,Botswana,BWA,4724.93670942028,1606899,3,1998,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Burkina Faso,1985,0,0,Burkina Faso,BFA,328.715164630481,7999935,4,1985,1991,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1986,0,0,Burkina Faso,BFA,344.993912306641,8228847,4,1986,1991,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1987,0,0,Burkina Faso,BFA,334.888996959212,8457109,4,1987,1991,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1988,0,0,Burkina Faso,BFA,344.904464201203,8687435,4,1988,1991,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Burkina Faso,1989,0,0,Burkina Faso,BFA,343.089820260752,8921175,4,1989,1991,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Burkina Faso,1990,1,0,Burkina Faso,BFA,332.153276660935,9159356,4,1990,1991,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Burkina Faso,1991,3,1,Burkina Faso,BFA,353.206720757378,9394632,4,1991,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Burkina Faso,1992,3,0,Burkina Faso,BFA,345.401816823349,9629275,4,1992,1991,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Burkina Faso,1993,3,0,Burkina Faso,BFA,348.581211032689,9871713,4,1993,1991,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Burkina Faso,1994,3,0,Burkina Faso,BFA,344.371184069503,10123798,4,1994,1991,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Burkina Faso,1995,3,0,Burkina Faso,BFA,354.841188502861,10386722,4,1995,1991,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Burkina Faso,1996,3,0,Burkina Faso,BFA,383.973583031147,10655942,4,1996,1991,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Burkina Faso,1997,3,0,Burkina Faso,BFA,397.838955257373,10934223,4,1997,1991,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Burkina Faso,1998,3,0,Burkina Faso,BFA,415.273513470241,11240664,4,1998,1991,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Burundi,1985,0,0,Burundi,BDI,345.163854234518,5034042,5,1985,1993,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,1986,0,0,Burundi,BDI,349.756030266147,5129414,5,1986,1993,-7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Burundi,1987,0,0,Burundi,BDI,360.679923797347,5247787,5,1987,1993,-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Burundi,1988,0,0,Burundi,BDI,370.526755664209,5365327,5,1988,1993,-5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Burundi,1989,0,0,Burundi,BDI,368.226157097932,5471706,5,1989,1993,-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Burundi,1990,0,0,Burundi,BDI,373.245241687992,5587052,5,1990,1993,-3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Burundi,1991,1,0,Burundi,BDI,383.870358589191,5703857,5,1991,1993,-2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Burundi,1992,2,0,Burundi,BDI,377.518319697874,5858407,5,1992,1993,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Burundi,1993,3,1,Burundi,BDI,365.282012271705,5676843,5,1993,1993,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Burundi,1994,0,0,Burundi,BDI,349.016249237768,5713854,5,1994,1993,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Burundi,1995,0,0,Burundi,BDI,302.701844524604,6066316,5,1995,1993,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Burundi,1996,2,0,Burundi,BDI,278.293479866983,6070506,5,1996,1993,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Burundi,1997,2,0,Burundi,BDI,273.889548332896,6070042,5,1997,1993,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Burundi,1998,2,0,Burundi,BDI,281.470892716422,6187108,5,1998,1993,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cameroon,1985,0,0,Cameroon,CMR,1778.88090277491,9761730,6,1985,1991,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1986,0,0,Cameroon,CMR,1842.96431745669,10060342,6,1986,1991,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1987,0,0,Cameroon,CMR,1749.42466570751,10370749,6,1987,1991,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cameroon,1988,0,0,Cameroon,CMR,1565.13475286994,10684968,6,1988,1991,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cameroon,1989,0,0,Cameroon,CMR,1492.28176078781,11002745,6,1989,1991,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cameroon,1990,2,0,Cameroon,CMR,1360.47765296011,11331821,6,1990,1991,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cameroon,1991,4,1,Cameroon,CMR,1271.04658608388,11667180,6,1991,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cameroon,1992,4,0,Cameroon,CMR,1196.85081918895,12006353,6,1992,1991,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cameroon,1993,4,0,Cameroon,CMR,1070.98275377636,12353131,6,1993,1991,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cameroon,1994,4,0,Cameroon,CMR,1060.87326552909,12704903,6,1994,1991,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cameroon,1995,4,0,Cameroon,CMR,1062.01607349987,13058516,6,1995,1991,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cameroon,1996,4,0,Cameroon,CMR,1077.38925202961,13414757,6,1996,1991,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cameroon,1997,4,0,Cameroon,CMR,1096.69757735007,13775214,6,1997,1991,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cameroon,1998,4,0,Cameroon,CMR,1118.50819963079,14144860,6,1998,1991,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cape Verde,1985,0,0,Cabo Verde,CPV,745.620229080143,347365,7,1985,1993,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1986,0,0,Cabo Verde,CPV,756.26010041403,352312,7,1986,1993,-7,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1987,0,0,Cabo Verde,CPV,777.830957355952,357302,7,1987,1993,-6,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cape Verde,1988,0,0,Cabo Verde,CPV,813.037458467319,362329,7,1988,1993,-5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cape Verde,1989,0,0,Cabo Verde,CPV,846.574036092057,367803,7,1989,1993,-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cape Verde,1990,0,0,Cabo Verde,CPV,835.120723175504,375428,7,1990,1993,-3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cape Verde,1991,1,0,Cabo Verde,CPV,826.681399309547,384586,7,1991,1993,-2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cape Verde,1992,1,0,Cabo Verde,CPV,896.519359558541,393415,7,1992,1993,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cape Verde,1993,4,1,Cabo Verde,CPV,953.861011115729,401965,7,1993,1993,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cape Verde,1994,4,0,Cabo Verde,CPV,1113.93806476467,410228,7,1994,1993,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cape Verde,1995,4,0,Cabo Verde,CPV,1248.28104350759,418104,7,1995,1993,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cape Verde,1996,4,0,Cabo Verde,CPV,1365.49820603623,425581,7,1996,1993,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cape Verde,1997,4,0,Cabo Verde,CPV,1492.01847422507,432798,7,1997,1993,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cape Verde,1998,4,0,Cabo Verde,CPV,1652.11117220593,439784,7,1998,1993,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Central African Republic,1985,0,0,Central African Republic,CAF,574.324850721819,2600932,8,1985,1992,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1986,0,0,Central African Republic,CAF,587.348322352386,2634258,8,1986,1992,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1987,0,0,Central African Republic,CAF,551.039434586106,2669155,8,1987,1992,-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,1988,0,0,Central African Republic,CAF,551.209370152878,2713965,8,1988,1992,-4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Central African Republic,1989,0,0,Central African Republic,CAF,547.973638780833,2783970,8,1989,1992,-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Central African Republic,1990,1,0,Central African Republic,CAF,519.786735961912,2871910,8,1990,1992,-2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Central African Republic,1991,2,0,Central African Republic,CAF,500.991150890901,2963191,8,1991,1992,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Central African Republic,1992,3,1,Central African Republic,CAF,454.148968239471,3058831,8,1992,1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Central African Republic,1993,3,0,Central African Republic,CAF,441.384907508364,3157839,8,1993,1992,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Central African Republic,1994,3,0,Central African Republic,CAF,448.784442959801,3257954,8,1994,1992,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Central African Republic,1995,3,0,Central African Republic,CAF,468.150527620686,3348052,8,1995,1992,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Central African Republic,1996,3,0,Central African Republic,CAF,437.925054761723,3435965,8,1996,1992,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Central African Republic,1997,3,0,Central African Republic,CAF,448.634663639551,3531700,8,1997,1992,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Central African Republic,1998,3,0,Central African Republic,CAF,457.148858416438,3628827,8,1998,1992,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chad,1985,0,0,Chad,TCD,651.091982292771,5096269,9,1985,1996,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1986,0,0,Chad,TCD,606.106003867547,5251069,9,1986,1996,-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Chad,1987,0,0,Chad,TCD,571.257670965961,5438309,9,1987,1996,-9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chad,1988,0,0,Chad,TCD,637.738401242898,5625602,9,1988,1996,-8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Chad,1989,0,0,Chad,TCD,646.594144560668,5819586,9,1989,1996,-7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Chad,1990,0,0,Chad,TCD,602.670685766624,5982833,9,1990,1996,-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Chad,1991,1,0,Chad,TCD,630.620682685597,6205676,9,1991,1996,-5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chad,1992,0,0,Chad,TCD,652.785002163699,6474656,9,1992,1996,-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Chad,1993,0,0,Chad,TCD,537.410535921164,6629146,9,1993,1996,-3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Chad,1994,0,0,Chad,TCD,578.423503776262,6783450,9,1994,1996,-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Chad,1995,2,0,Chad,TCD,560.331446834029,7089064,9,1995,1996,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Chad,1996,3,1,Chad,TCD,547.925799466002,7410108,9,1996,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chad,1997,3,0,Chad,TCD,559.259855835883,7670366,9,1997,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chad,1998,3,0,Chad,TCD,577.909573468712,7938840,9,1998,1996,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Comoros,1985,0,0,Comoros,COM,1233.95176608001,388352,10,1985,1996,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,1986,0,0,Comoros,COM,1224.91897248038,399318,10,1986,1996,-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Comoros,1987,0,0,Comoros,COM,1216.49041458696,410439,10,1987,1996,-9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Comoros,1988,0,0,Comoros,COM,1242.89592167457,421687,10,1988,1996,-8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Comoros,1989,0,0,Comoros,COM,1199.03723214285,433103,10,1989,1996,-7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Comoros,1990,0,0,Comoros,COM,1253.76196294342,444596,10,1990,1996,-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Comoros,1991,1,0,Comoros,COM,1148.13931888356,455556,10,1991,1996,-5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Comoros,1992,2,0,Comoros,COM,1207.29209443855,465113,10,1992,1996,-4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Comoros,1993,3,0,Comoros,COM,1215.6495051112,473682,10,1993,1996,-3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Comoros,1994,3,0,Comoros,COM,1146.70713941919,482142,10,1994,1996,-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Comoros,1995,1,0,Comoros,COM,1190.50038004288,490586,10,1995,1996,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Comoros,1996,4,1,Comoros,COM,1164.20336109423,499107,10,1996,1996,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Comoros,1997,4,0,Comoros,COM,1194.79487327423,507777,10,1997,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Comoros,1998,4,0,Comoros,COM,1174.68989605102,516597,10,1998,1996,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Congo, Dem. Rep.",1985,0,0,"Congo, Dem. Rep.",COD,979.229876234951,31264816,11,1985,1991,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Dem. Rep.",1986,0,0,"Congo, Dem. Rep.",COD,993.629063435171,32265196,11,1986,1991,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Dem. Rep.",1987,0,0,"Congo, Dem. Rep.",COD,988.544179306769,33298904,11,1987,1991,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Congo, Dem. Rep.",1988,0,0,"Congo, Dem. Rep.",COD,961.885634113761,34382752,11,1988,1991,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Congo, Dem. Rep.",1989,0,0,"Congo, Dem. Rep.",COD,920.159121957634,35486866,11,1989,1991,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Congo, Dem. Rep.",1990,0,0,"Congo, Dem. Rep.",COD,831.662947440969,36684063,11,1990,1991,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Congo, Dem. Rep.",1991,1,1,"Congo, Dem. Rep.",COD,736.691215470812,37925817,11,1991,1991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Congo, Dem. Rep.",1992,1,0,"Congo, Dem. Rep.",COD,637.436883335816,39228910,11,1992,1991,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Congo, Dem. Rep.",1993,1,0,"Congo, Dem. Rep.",COD,532.214450612231,40656336,11,1993,1991,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Congo, Dem. Rep.",1994,1,0,"Congo, Dem. Rep.",COD,487.814601480181,42626876,11,1994,1991,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Congo, Dem. Rep.",1995,1,0,"Congo, Dem. Rep.",COD,471.254216678637,44433704,11,1995,1991,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Congo, Dem. Rep.",1996,1,0,"Congo, Dem. Rep.",COD,457.55178560632,45296124,11,1996,1991,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Congo, Dem. Rep.",1997,1,0,"Congo, Dem. Rep.",COD,424.966609734203,46029902,11,1997,1991,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Congo, Dem. Rep.",1998,1,0,"Congo, Dem. Rep.",COD,406.859287635037,47297600,11,1998,1991,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Congo, Rep.",1985,0,0,"Congo, Rep.",COG,2776.76428489105,2059311,12,1985,1992,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Rep.",1986,0,0,"Congo, Rep.",COG,2511.48682046393,2120602,12,1986,1992,-6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Congo, Rep.",1987,0,0,"Congo, Rep.",COG,2443.79019878646,2183473,12,1987,1992,-5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Congo, Rep.",1988,0,0,"Congo, Rep.",COG,2415.94091643835,2247653,12,1988,1992,-4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Congo, Rep.",1989,0,0,"Congo, Rep.",COG,2408.14159896257,2313558,12,1989,1992,-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Congo, Rep.",1990,0,0,"Congo, Rep.",COG,2363.76701814587,2380560,12,1990,1992,-2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Congo, Rep.",1991,1,0,"Congo, Rep.",COG,2352.52754080776,2449229,12,1991,1992,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Congo, Rep.",1992,4,1,"Congo, Rep.",COG,2346.67913794406,2519465,12,1992,1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Congo, Rep.",1993,4,0,"Congo, Rep.",COG,2255.94360801961,2595124,12,1993,1992,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Congo, Rep.",1994,4,0,"Congo, Rep.",COG,2069.79640456567,2673144,12,1994,1992,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Congo, Rep.",1995,4,0,"Congo, Rep.",COG,2092.54337905245,2749461,12,1995,1992,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Congo, Rep.",1996,4,0,"Congo, Rep.",COG,2122.62819294837,2826785,12,1996,1992,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Congo, Rep.",1997,0,0,"Congo, Rep.",COG,2064.7536042465,2887862,12,1997,1992,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Congo, Rep.",1998,1,0,"Congo, Rep.",COG,2095.34403570595,2952061,12,1998,1992,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cote d'Ivoire,1985,0,0,Cote d'Ivoire,CIV,2138.06011188618,10040483,13,1985,1990,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,1986,0,0,Cote d'Ivoire,CIV,2123.07460132975,10440917,13,1986,1990,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,1987,0,0,Cote d'Ivoire,CIV,2035.62090959375,10851475,13,1987,1990,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,1988,0,0,Cote d'Ivoire,CIV,1981.38877451772,11275189,13,1988,1990,-2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,1989,0,0,Cote d'Ivoire,CIV,1962.42170003804,11719771,13,1989,1990,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cote d'Ivoire,1990,3,1,Cote d'Ivoire,CIV,1866.0785698741,12189778,13,1990,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Cote d'Ivoire,1991,3,0,Cote d'Ivoire,CIV,1794.12062566918,12683870,13,1991,1990,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cote d'Ivoire,1992,3,0,Cote d'Ivoire,CIV,1719.71261335163,13200310,13,1992,1990,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cote d'Ivoire,1993,3,0,Cote d'Ivoire,CIV,1649.47036183619,13735951,13,1993,1990,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cote d'Ivoire,1994,3,0,Cote d'Ivoire,CIV,1598.69239055813,14287201,13,1994,1990,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cote d'Ivoire,1995,3,0,Cote d'Ivoire,CIV,1647.08777075504,14855565,13,1995,1990,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cote d'Ivoire,1996,3,0,Cote d'Ivoire,CIV,1706.97650014485,15442312,13,1996,1990,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cote d'Ivoire,1997,3,0,Cote d'Ivoire,CIV,1801.13163122133,16047170,13,1997,1990,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cote d'Ivoire,1998,3,0,Cote d'Ivoire,CIV,1808.42289027986,16663948,13,1998,1990,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eritrea,1985,0,0,Eritrea,ERI,NA,1807816,14,1985,1995,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Eritrea,1986,0,0,Eritrea,ERI,NA,1845164,14,1986,1995,-9,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Eritrea,1987,0,0,Eritrea,ERI,NA,1888669,14,1987,1995,-8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Eritrea,1988,0,0,Eritrea,ERI,NA,1938255,14,1988,1995,-7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
